Ino,State,flag,transaction,time elapsed,culmulative time elapsed
46136,7,1,44879.27475092002,2.2282e-05,0.2753747620000001
46136,7,1,2375296.912114014,4.21e-07,0.2753751830000001
46136,7,1,3030303.0303030303,3.3e-07,0.27537551300000007
46136,7,1,58.63616960394785,0.01705432,0.2924298330000001
46136,7,1,441696.113074205,2.264e-06,0.29243209700000006
46136,7,1,1121076.2331838566,8.92e-07,0.29243298900000003
46136,7,1,50484.65266558966,1.9808e-05,0.29245279700000004
46136,7,1,2222222.2222222225,4.5e-07,0.292453247
46136,7,1,2932551.319648094,3.41e-07,0.29245358800000004
46136,7,1,243.16481930300694,0.004112437,0.29656602500000007
46136,7,1,643915.003219575,1.553e-06,0.29656757800000005
46136,7,1,1721170.395869191,5.81e-07,0.29656815900000005
46136,7,1,49485.35233570863,2.0208e-05,0.2965883670000001
46136,7,1,2320185.614849188,4.31e-07,0.2965887980000001
46136,7,1,2932551.319648094,3.41e-07,0.2965891390000001
46136,7,1,58.58699647552347,0.017068634,0.3136577730000001
46136,7,1,352733.6860670194,2.835e-06,0.31366060800000006
46136,7,1,1426533.523537803,7.01e-07,0.31366130900000005
46136,7,1,28549.404744911066,3.5027e-05,0.3136963360000001
46136,7,1,723589.001447178,1.382e-06,0.31369771800000007
46136,7,1,1996007.984031936,5.01e-07,0.31369821900000006
46136,7,1,59.28497224959377,0.016867681,0.3305659000000001
46136,7,1,573723.4652897303,1.743e-06,0.3305676430000001
46136,7,1,824402.3083264632,1.213e-06,0.3305688560000001
46136,7,1,40904.81449666626,2.4447e-05,0.33059330300000006
46136,7,1,838222.9673093043,1.193e-06,0.33059449600000007
46136,7,1,2222222.2222222225,4.5e-07,0.33059494600000006
46136,7,1,62.80083168397416,0.015923356,0.34651830200000006
46136,7,1,424808.8360237893,2.354e-06,0.34652065600000004
46136,7,1,1692047.377326565,5.91e-07,0.34652124700000003
46136,7,1,27654.867256637168,3.616e-05,0.34655740700000004
46136,7,1,643915.003219575,1.553e-06,0.34655896
46136,7,1,2932551.319648094,3.41e-07,0.34655930100000004
46136,7,1,58.92776569660367,0.016969929,0.36352923000000004
46136,7,1,674308.8334457182,1.483e-06,0.36353071300000006
46136,7,1,1097694.840834248,9.11e-07,0.36353162400000005
46136,7,1,26243.96388830569,3.8104e-05,0.36356972800000004
46136,7,1,818330.6055646482,1.222e-06,0.36357095000000006
